ID,Date,Time,Page Name,AVR_Age,product_name,Category,Reaction,Comments,Share ,Location,Review Rating
1015,06/08/2022,6:01:00 PM,Jiniya Creation,67,Jewelry,Accessories,1000,145,36,Alabama,3
1016,06/08/2022,11:29:00 PM,Niton Diamond,51,Pants,Clothing,2000,412,20,Washington,2.6
1017,06/10/2022,5:36:00 PM,RAID,59,Blouse,Clothing,2200,478,67,Michigan,3.2
1018,06/11/2022,7:08:00 PM,Abaya Closet,25,Socks,Clothing,1500,91,37,Washington,4.6
1019,06/11/2022,7:54:00 PM,The Mart Bangladesh,31,Shoes,Footwear,1500,60,14,Vermont,3.8
1020,06/12/2022,9:47:00 PM,Zircon,62,Handbag,Accessories,537,329,35,Illinois,4.8
1021,07/02/2022,8:33:00 PM,Sananda Fashion,51,Sandals,Footwear,879,140,37,New York,4.5
1022,07/02/2022,9:10:00 PM,Nahida Fashion House,32,Socks,Clothing,212,25,11,Rhode Island,4.2
1023,07/04/2022,4:23:00 PM,BABON,35,Handbag,Accessories,762,230,11,Washington,2.7
1024,08/03/2022,9:22:00 PM,Mulkzade,70,Hat,Accessories,2200,2000,103,Virginia,4.5
1025,08/03/2022,10:38:00 PM,Flounce,19,Jewelry,Accessories,306,78,13,Wisconsin,4.9
1026,08/04/2022,10:43:00 PM,Nurjahan's,32,Backpack,Accessories,762,1700,286,Michigan,2.8
1027,08/05/2022,6:01:00 PM,Clovelly Trend,56,Shirt,Clothing,8000,3400,187,Texas,3.5
1028,08/05/2022,7:54:00 PM,La Vencee,53,Coat,Outerwear,4300,3700,423,Idaho,2.5
1029,08/05/2022,9:40:00 PM,Diamond Corner,22,Sunglasses,Accessories,4300,2400,180,Iowa,2.9
1030,08/05/2022,9:11:00 PM,Baking Tools Cumilla,26,Gloves,Accessories,186,68,4,Connecticut,4.2
1031,08/06/2022,9:19:00 PM,Perfecto,42,Shirt,Clothing,905,1800,157,Wyoming,4.6
1032,08/07/2022,9:20:00 PM,Reasonable Fashion by Ani,30,Socks,Clothing,1000,239,108,Mississippi,3
1033,08/07/2022,5:08:00 PM,Style by Tanzi,29,Skirt,Clothing,1000,347,14,Pennsylvania,4.4
1034,08/08/2022,10:40:00 PM,Mollywaiz,47,Shorts,Clothing,883,54,26,Tennessee,2.6
1035,08/08/2022,9:35:00 PM,Sunnah,59,Sandals,Footwear,381,97,36,Louisiana,4.8
1036,08/08/2022,8:37:00 PM,La Ta Ra,34,Shirt,Clothing,5100,2900,203,Arkansas,2.9
1037,08/09/2022,9:51:00 PM,SLN Fashion,52,Sunglasses,Accessories,391,61,7,West Virginia,3
1038,08/10/2022,11:18:00 PM,Nuqi ShopBD,47,Jewelry,Accessories,781,103,12,South Carolina,4.5
1039,08/10/2022,10:28:00 PM,Anady's,24,Blouse,Clothing,1700,258,20,Kansas,3.7
1040,08/10/2022,4:39:00 PM,Trendy Beauty Lover,63,Sandals,Footwear,3600,3100,192,Michigan,4.8
1041,08/11/2022,11:11:00 PM,Blossom & Bubbsle,59,Coat,Outerwear,5400,9500,319,Alabama,4.8
1042,08/11/2022,10:10:00 PM,Taheer Boutique,66,Blouse,Clothing,267,24,9,South Dakota,4.7
1043,08/11/2022,8:57:00 AM,Exclusive Warebd,45,Sweater,Clothing,531,78,11,Rhode Island,2.6
1044,08/12/2022,9:47:00 PM,Darawiz,38,Skirt,Clothing,1000,551,453,Florida,4.6
1045,09/01/2022,9:11:00 PM,Dobazar.com,63,Blouse,Clothing,764,176,154,Connecticut,3.4
1046,09/03/2022,4:46:00 PM,Limas Beauty Shop,55,Hoodie,Clothing,1000,292,45,Pennsylvania,3
1047,09/03/2022,10:29:00 PM,Shimla Abaya Collection,25,Skirt,Clothing,664,124,11,California,4
1048,09/03/2022,8:21:00 PM,Eye Mind Valley,51,Backpack,Accessories,299,78,6,Oklahoma,2.6
1049,09/04/2022,9:46:00 PM,Girl?s Hood,28,Handbag,Accessories,1900,2700,162,North Dakota,3.4
1050,09/04/2022,10:10:00 PM,Hello pretties,46,Sandals,Footwear,469,66,7,New Mexico,4.5
1051,09/04/2022,9:31:00 PM,Aohon Bari,58,Shoes,Footwear,1400,591,24,South Carolina,2.7
1052,09/05/2022,10:11:00 PM,Karukonna,30,Sandals,Footwear,2000,85,43,Michigan,2.9
1053,09/05/2022,10:03:00 PM,Iraniya Herbal Beauty Solution,68,Sunglasses,Accessories,509,90,21,Missouri,4
1054,09/05/2022,10:30:00 PM,Da Gorgeous Collection,28,Skirt,Clothing,980,121,18,Colorado,3.2
1055,09/06/2022,4:39:00 PM,Choosett,26,Sandals,Footwear,2400,1300,103,Kansas,4
1056,09/07/2022,9:24:00 PM,Hater Chowa,35,Gloves,Accessories,802,183,33,Illinois,3.4
1057,09/09/2022,11:01:00 PM,Trendy Beauty Lovers,40,Hoodie,Clothing,2100,452,40,South Carolina,4.9
1058,09/09/2022,11:43:00 PM,Alyal's,31,Socks,Clothing,622,58,12,Utah,3.6
1059,09/09/2022,7:23:00 PM,Glam Closet,60,Jewelry,Accessories,1000,346,34,Hawaii,3.6
1060,09/09/2022,9:15:00 PM,Sainika's Fashion House,69,Hat,Accessories,748,423,475,Texas,3.2
1061,09/12/2022,8:05:00 PM,Jhinuk's Collection ,51,Blouse,Clothing,749,1100,432,Oregon,3.7
1062,09/12/2022,8:24:00 PM,erasiasupplies.com,49,Shoes,Footwear,1400,188,32,Arizona,2.6
1063,10/01/2022,8:30:00 AM,Shari Ghor,18,Hat,Accessories,600,194,172,New York,3.9
1064,10/02/2022,10:25:00 AM,Apsara by Antara,63,Sunglasses,Accessories,596,446,460,Nebraska,3.4
1065,10/02/2022,9:33:00 PM,TPHLOX,57,Shirt,Clothing,615,99,187,Vermont,3.4
1066,10/05/2022,10:06:00 PM,Ismita Lifestyle,45,T-shirt,Clothing,891,366,468,Maryland,4.2
1067,10/06/2022,8:50:00 PM,Makeup Chari,36,Pants,Clothing,2600,2800,403,Tennessee,2.9
1068,10/08/2022,9:10:00 PM,Limited Edition BD,20,Pants,Clothing,107,137,440,Pennsylvania,4.1
1069,10/10/2022,10:26:00 PM,Uronto,21,Hat,Accessories,413,154,60,South Carolina,3.6
1070,10/11/2022,10:08:00 PM,Heyza,62,Coat,Outerwear,10000,2400,197,Connecticut,4
1071,10/11/2022,7:35:00 PM,Pearl Palace,23,Jacket,Outerwear,216,60,10,Kentucky,4
1072,10/11/2022,8:36:00 PM,Desire-Your Modest Lifestyle,26,Sandals,Footwear,1800,284,34,Rhode Island,3.6
1073,10/12/2022,11:35:00 PM,SHIJANG,30,Gloves,Accessories,26000,2600,795,Colorado,3.1
1074,10/12/2022,11:05:00 AM,SHUNDOR,18,Dress,Clothing,11000,15000,150,Oklahoma,4.4
1075,10/13/2022,4:02:00 PM,Meganil,47,Belt,Accessories,8700,643,20,Idaho,4.3
1076,10/13/2022,10:57:00 PM,Luxique,41,Socks,Clothing,157,52,3,Maine,3.5
1077,10/13/2022,3:42:00 AM,Borka World,62,Jacket,Outerwear,409,369,18,Vermont,3
1078,10/13/2022,3:41:00 PM,Be Beautiful 2,28,Boots,Footwear,492,82,5,Rhode Island,4.7
1079,10/14/2022,10:38:00 PM,Fashion By Arora,46,Shirt,Clothing,456,313,22,Florida,2.5
1080,10/16/2022,7:38:00 PM,Adiyat,54,Hat,Accessories,811,272,17,West Virginia,3.1
1081,10/16/2022,10:14:00 PM,Mehedi By Nowrin,36,Shoes,Footwear,20000,4400,701,Indiana,3.3
1082,10/16/2022,8:30:00 PM,Mojar Toh,25,Socks,Clothing,229,66,6,Illinois,4.7
1083,10/16/2022,1:51:00 PM,Dhakaiya's Homemade Food,38,Hoodie,Clothing,250,127,138,California,3.4
1084,10/16/2022,11:14:00 PM,Gems Gallery & Diamond,38,Sandals,Footwear,2500,641,110,Massachusetts,3.1
1085,10/16/2022,7:49:00 PM,Hijab Prio,42,Jeans,Clothing,1100,174,19,Idaho,4.6
1086,10/17/2022,10:35:00 PM,Deshi Shari,19,Jewelry,Accessories,184,62,62,Kentucky,4.9
1087,10/18/2022,10:22:00 PM,Fast Value BD,34,Shorts,Clothing,1000,54,38,Delaware,2.7
1088,10/19/2022,8:36:00 PM,Bismillah Fashion by Sonia,38,Sunglasses,Accessories,7400,3600,145,Idaho,4.2
1089,10/19/2022,4:53:00 PM,Estella,42,Pants,Clothing,1000,309,504,Virginia,2.6
1090,10/20/2022,7:04:00 PM,Korean Mart - Bangladesh,58,Shirt,Clothing,284,78,8,Arizona,3.2
1091,10/20/2022,10:07:00 PM,Peach & Pink,56,Shirt,Clothing,691,99,17,Maryland,4.4
1092,10/20/2022,9:54:00 PM,Fashion By Zainab,62,Pants,Clothing,4200,9600,773,Idaho,3.6
1093,10/22/2022,9:59:00 PM,Dui Konna,24,Hoodie,Clothing,1900,3600,388,New Jersey,2.7
1094,10/23/2022,9:54:00 PM,Tarani Borkha Bazar,60,Socks,Clothing,881,111,23,Washington,4.3
1095,10/23/2022,10:51:00 PM,Hijab Fashion wholesale BD,53,Coat,Outerwear,4900,1600,85,Idaho,2.6
1096,10/23/2022,11:55:00 PM,Meganil,26,Sweater,Clothing,2400,3100,383,Rhode Island,4.3
1097,10/23/2022,8:29:00 PM,Waania,34,Backpack,Accessories,857,332,60,Delaware,3.9
1098,10/24/2022,10:09:00 PM,ThirdEye Shoppers,24,Blouse,Clothing,1700,4000,361,Alaska,2.9
1099,10/25/2022,11:44:00 PM,Be Princess,42,Hoodie,Clothing,353,219,161,Arizona,3.1
1100,10/27/2022,3:21:00 PM,Ehan's,36,Jewelry,Accessories,470,122,484,Alabama,4.2
1101,10/28/2022,12:19:00 PM,Arisha Fashion House,24,Coat,Outerwear,508,88,26,Washington,4.1
1102,10/28/2022,5:54:00 AM,Make You Up by Fairuz's,39,Sunglasses,Accessories,229,159,392,Louisiana,4.2
1103,10/30/2022,7:25:00 PM,Styliya,46,Shoes,Footwear,312,156,18,Nebraska,4.4
1104,10/31/2022,10:00:00 PM,Cooking Stove,64,Skirt,Clothing,361,154,9,Pennsylvania,3.4
1105,11/01/2022,12:23:00 PM,Trend & Style Zone,64,Skirt,Clothing,5600,5600,530,South Carolina,4.8
1106,11/01/2022,12:00:00 PM,Bithy's Gallery,61,Skirt,Clothing,124,22,11,California,4.5
1107,11/02/2022,10:19:00 AM,Maheroo Style,61,Sandals,Footwear,2900,1300,129,Indiana,2.7
1108,11/02/2022,9:22:00 PM,BABON,44,Sneakers,Footwear,1400,1100,40,Missouri,3.5
1109,11/02/2022,8:34:00 PM,Feature,65,Socks,Clothing,4500,1600,72,Connecticut,3.1
1110,11/03/2022,8:55:00 PM,Style by Tanzi,60,Backpack,Accessories,4800,1500,21,Nevada,2.8
1111,11/03/2022,6:38:00 PM,Imsak Shop Bf,65,Shorts,Clothing,490,85,13,New York,2.9
1112,11/03/2022,10:41:00 PM,Karu's Closet,27,Shirt,Clothing,14000,2900,126,Oklahoma,4.5
1113,11/03/2022,11:19:00 PM,Anika Fashion House ,36,Socks,Clothing,537,101,13,South Dakota,3.5
1114,11/03/2022,8:33:00 PM,Mariyam's Ev,22,Jewelry,Accessories,1000,188,14,Missouri,4.3
1115,11/03/2022,10:10:00 PM,Colonsoi,62,Handbag,Accessories,184,89,5,Texas,4.9
1116,11/04/2022,10:33:00 PM,Maisha's-Raiment,59,Shorts,Clothing,2300,3600,365,New York,3.1
1117,11/04/2022,11:02:00 PM,Sarafan's Boutique,50,Sweater,Clothing,350,38,1,Vermont,4
1118,11/05/2022,10:59:00 PM,PoroshmoniShari,51,Gloves,Accessories,1400,125,50,Arizona,3.6
1119,11/05/2022,8:48:00 PM,6 Season's Gallery,23,Pants,Clothing,4900,1700,208,Montana,4
1120,11/05/2022,7:20:00 PM,StyleE,21,T-shirt,Clothing,773,108,32,Oklahoma,2.6
1121,11/05/2022,9:49:00 PM,Mohsina's closet,44,Pants,Clothing,585,168,24,New Hampshire,3.1
1122,11/06/2022,4:04:00 PM,Hijabiana,25,Sweater,Clothing,4500,403,48,Wisconsin,3.5
1123,11/06/2022,5:06:00 PM,Colors by Liuny,57,Gloves,Accessories,6900,2000,43,Alaska,3.9
1124,11/06/2022,7:49:00 PM,Stylea,41,Belt,Accessories,580,124,28,South Dakota,2.7
1125,11/06/2022,10:57:00 PM,Khanapina ,19,Sneakers,Footwear,585,122,3,Alaska,4.1
1126,11/06/2022,4:08:00 PM,Rapaj Creation,43,Shorts,Clothing,536,181,18,Utah,4.3
1127,11/07/2022,9:57:00 PM,Doogdoogi,25,Sneakers,Footwear,901,268,431,South Dakota,2.9
1128,11/07/2022,11:30:00 PM,Budget Queen,60,Jeans,Clothing,3500,1600,87,California,4
1129,11/08/2022,8:31:00 PM,Rimjhim,54,Sneakers,Footwear,274,138,23,Mississippi,4.1
1130,11/08/2022,4:08:00 PM,Shop.glamozen,52,Boots,Footwear,386,44,1,Tennessee,3.7
1131,11/08/2022,5:54:00 PM,Blinqle,40,Jacket,Outerwear,624,75,18,Alabama,2.8
1132,11/09/2022,8:11:00 PM,The Look Book,39,Gloves,Accessories,1300,284,401,Maine,3.2
1133,11/09/2022,9:51:00 PM,Fari's armoire,54,Socks,Clothing,17000,756,595,Virginia,4.5
1134,11/10/2022,4:14:00 PM,Amoree The Beauty House,64,Jeans,Clothing,1900,1100,27,New Hampshire,3.8
1135,11/10/2022,8:51:00 PM,Anzum's Pastry Corner,31,Boots,Footwear,80000,6900,2500,Tennessee,3.6
1136,11/10/2022,6:41:00 PM,Ummah's Kitchen,37,Blouse,Clothing,306,260,468,New York,3.6
1137,11/10/2022,11:09:00 PM,Manic By Rabia,43,Hat,Accessories,1500,390,592,Kansas,3.2
1138,11/12/2022,5:46:00 PM,Creamerio,56,Shirt,Clothing,438,49,16,North Dakota,3.8
1139,11/14/2022,9:35:00 PM,Classy Zone,27,Handbag,Accessories,10000,4600,1400,Alaska,4.4
1140,11/14/2022,9:17:00 PM,Miraan ,40,Sunglasses,Accessories,966,476,7,Texas,3.7
1141,11/14/2022,10:37:00 PM,Wear,43,Scarf,Accessories,948,218,23,Massachusetts,2.6
1142,11/14/2022,11:18:00 PM,Faria's Fashion BD,62,Sunglasses,Accessories,415,357,53,Delaware,4
1143,11/14/2022,11:03:00 PM,Kingsvisionbd.Com,44,Scarf,Accessories,544,72,2,South Dakota,3.6
1144,11/15/2022,7:36:00 PM,MAJESTICA,45,Gloves,Accessories,589,58,23,Arkansas,2.5
1145,11/16/2022,10:24:00 PM,BBG Lifestyle,40,Shorts,Clothing,722,300,989,Utah,3.2
1146,11/16/2022,5:28:00 PM,The Dessert Corner,68,Sunglasses,Accessories,461,359,14,California,2.5
1147,11/16/2022,7:48:00 PM,Nosepin World,63,Jewelry,Accessories,1000,215,94,Rhode Island,3.2
1148,11/17/2022,11:23:00 PM,Silver Coin,60,Jacket,Outerwear,9900,6300,3200,Oklahoma,2.6
1149,11/17/2022,10:19:00 PM,Chinese Fashion Hub,19,Sweater,Clothing,5800,1900,125,Vermont,4.8
1150,11/17/2022,2:32:00 PM,Sanvee's Dream,26,Blouse,Clothing,26000,4600,850,Kentucky,5
1151,11/17/2022,10:51:00 PM,Cosmetiva,70,Scarf,Accessories,1200,539,23,Illinois,3.2
1152,11/17/2022,9:46:00 PM,Sreyoshi,48,Handbag,Accessories,2100,6100,2000,Connecticut,3.6
1153,11/17/2022,10:02:00 PM,Simrin Designer's Choice,37,Hat,Accessories,2000,7500,1800,Florida,2.7
1154,11/18/2022,2:52:00 PM,Pure Bake BD,48,Scarf,Accessories,5400,11000,2000,New Jersey,3.1
1155,11/18/2022,4:46:00 PM,HamaanDista,18,Boots,Footwear,394,66,9,Missouri,3
1156,11/18/2022,6:09:00 PM,GoodiesDeal,38,Blouse,Clothing,14000,3000,597,Michigan,2.9
1157,11/18/2022,7:43:00 PM,GlamDust,33,Socks,Clothing,893,360,54,Washington,4.7
1158,11/18/2022,10:28:00 PM,Mahiya's Collection,57,Shoes,Footwear,2400,9200,2000,New York,3.7
1159,11/19/2022,1:44:00 PM,Shopaholic We,46,Skirt,Clothing,350,64,14,Wisconsin,3.9
1160,11/19/2022,9:53:00 PM,Henna By Methila ,46,Belt,Accessories,339,66,11,Idaho,4
1161,11/19/2022,3:40:00 PM,Belassea BD,50,Skirt,Clothing,1100,152,37,Michigan,2.8
1162,11/19/2022,9:31:00 PM,Taazra,61,Pants,Clothing,628,60,118,Georgia,4.1
1163,11/19/2022,8:49:00 PM,Clothing Express,45,Dress,Clothing,4500,1500,287,Michigan,4.2
1164,11/19/2022,11:22:00 PM,Jotey,32,Hat,Accessories,849,403,11,Maine,4.3
1165,11/19/2022,10:35:00 PM,ZaynMyza Bangladesh,29,Coat,Outerwear,634,126,25,Maryland,4.3
1166,11/19/2022,8:28:00 PM,Twin's Butterfly,66,Scarf,Accessories,523,64,18,Missouri,2.6
1167,11/20/2022,3:57:00 PM,BBG Lifestyle,70,Sneakers,Footwear,655,291,475,Oregon,3.8
1168,11/22/2022,6:51:00 PM,Nurjahan's,36,Pants,Clothing,7800,1700,201,Arkansas,2.9
1169,11/22/2022,6:20:00 PM,Focallure Bangladesh,34,Belt,Accessories,1100,3900,579,New Hampshire,5
1170,11/22/2022,4:07:00 PM,Labony Fashion,20,Sneakers,Footwear,1500,6400,420,Oregon,4.6
1171,11/22/2022,7:56:00 PM,BD Beauty Glamorous,70,Hat,Accessories,2500,4200,273,Kansas,3.2
1172,11/23/2022,4:37:00 PM,Korean Mart - Bangladesh,50,Shirt,Clothing,1500,193,20,California,3
1173,11/23/2022,7:39:00 PM,Sarafan's Boutique,54,Shorts,Clothing,450,43,21,Georgia,4
1174,11/24/2022,9:03:00 PM,JK Foreign Brands,49,Shorts,Clothing,1200,519,125,Hawaii,4.1
1175,11/24/2022,4:14:00 PM,Dressed By Rumpa,50,Jacket,Outerwear,1400,4900,251,Montana,4
1176,11/24/2022,10:02:00 PM,Top BD Bazar,62,Jewelry,Accessories,1400,2900,109,Montana,4.1
1177,11/25/2022,9:25:00 PM,Urbi,42,Blouse,Clothing,1600,5800,309,Mississippi,3.4
1178,11/26/2022,7:13:00 PM,Essence of Silk,69,Pants,Clothing,3400,1500,64,Washington,2.9
1179,11/26/2022,2:42:00 PM,Najia's Bucketlish,22,Hat,Accessories,1700,664,65,Pennsylvania,3
1180,11/26/2022,8:40:00 PM,ELA ALI,36,Backpack,Accessories,4200,1400,55,Nevada,4
1181,11/26/2022,8:29:00 PM,Emotion Bazaar,64,Boots,Footwear,545,210,486,Kansas,4.8
1182,11/27/2022,11:36:00 PM,Emporium JFP,44,Jacket,Outerwear,20000,2600,231,Arizona,4.6
1183,11/27/2022,9:55:00 PM,ZeluXia BD,43,Hoodie,Clothing,2700,4200,428,Tennessee,4.1
1184,11/27/2022,10:36:00 PM,Ogerio.com,58,Sandals,Footwear,1200,3600,178,Pennsylvania,2.6
1185,11/27/2022,7:27:00 AM,The Lafz,62,Skirt,Clothing,1100,4800,317,Alaska,2.5
1186,11/28/2022,12:59:00 PM,Ohona's Dream World,45,Hoodie,Clothing,1600,8300,287,New Mexico,4.8
1187,11/29/2022,11:43:00 PM,My Lovely Kitchen,47,Dress,Clothing,1200,5100,2000,Rhode Island,4.2
1188,12/01/2022,10:37:00 PM,Cook with Musafa,66,Sandals,Footwear,643,139,19,Connecticut,3.9
1189,12/01/2022,7:09:00 PM,Beautysiaa,30,Jeans,Clothing,372,58,12,Idaho,3.7
1190,12/01/2022,6:00:00 PM,My Collection,68,Jeans,Clothing,3000,593,39,Mississippi,4.2
1191,12/01/2022,10:13:00 PM,Try dry Fish,35,Jacket,Outerwear,481,111,61,Colorado,4.2
1192,12/02/2022,7:20:00 PM,Trendy Beauty Lover,64,Hat,Accessories,2600,589,27,Georgia,4
1193,12/02/2022,6:12:00 PM,Spark N Shine,30,Shorts,Clothing,3300,4700,216,Montana,5
1194,12/02/2022,7:54:00 PM,Dohora,58,Sweater,Clothing,1300,5800,1200,California,4.9
1195,12/03/2022,9:09:00 AM,The Lafz,57,Blouse,Clothing,258,57,3,Pennsylvania,4
1196,12/03/2022,10:31:00 PM,Emporium by Ayaat,60,Sweater,Clothing,2300,169,52,Delaware,3.2
1197,12/03/2022,6:38:00 PM,JWAF- Our Design Your Desire,22,Jewelry,Accessories,441,80,28,New Hampshire,3
1198,12/04/2022,8:00:00 PM,ALLER,46,Hoodie,Clothing,1900,15000,2200,Florida,2.6
1199,12/06/2022,10:19:00 PM,Groundist,27,Jewelry,Accessories,865,410,55,Mississippi,4.4
1200,12/06/2022,6:33:00 PM,Max's Shoppers,50,Scarf,Accessories,252,151,491,Montana,3.9
1201,12/07/2022,7:12:00 PM,Antara's Closet,65,Hat,Accessories,309,38,4,Mississippi,4
1202,12/07/2022,6:58:00 PM,Magnific Mart,61,Sunglasses,Accessories,232,45,24,Tennessee,4
1203,12/07/2022,4:06:00 PM,NOTE Cosmetics Bangladesh,57,T-shirt,Clothing,424,55,34,Florida,4.2
1204,12/07/2022,8:45:00 PM,Dress Maker,40,Shirt,Clothing,2900,3600,146,Illinois,4.4
1205,12/08/2022,5:28:00 PM,A.S Classic Fashion,39,Sandals,Footwear,1400,1400,176,Virginia,2.5
1206,12/08/2022,9:16:00 PM,La Ta Ra,42,Hat,Accessories,510,154,19,Texas,3.1
1207,12/08/2022,10:48:00 PM,What You Like,30,T-shirt,Clothing,913,2400,83,Missouri,3.5
1208,12/11/2022,10:16:00 PM,BlinqDrobe,65,Shorts,Clothing,1000,4200,217,Mississippi,3
1209,12/11/2022,10:24:00 PM,Little Angels,57,Sunglasses,Accessories,6400,1300,125,Pennsylvania,4.4
1210,12/11/2022,5:51:00 PM,UAE Haul BD,64,Jacket,Outerwear,558,162,26,Wyoming,4.9
1211,12/12/2022,10:54:00 PM,BD Budget Beauty - BBB,56,Shirt,Clothing,1500,2500,144,Idaho,2.8
1212,12/12/2022,9:29:00 PM,Hello Baby,40,Scarf,Accessories,5400,1200,77,New Hampshire,3.3
1213,12/12/2022,9:56:00 PM,Amlaki,55,T-shirt,Clothing,4300,7400,2200,Wyoming,4.9
1214,12/12/2022,7:59:00 PM,ZASKA,25,Shorts,Clothing,2500,4700,249,Nebraska,4.2
1215,12/12/2022,10:55:00 PM,Exclusia,58,Hat,Accessories,1700,5200,242,Alaska,3.3
1216,12/12/2022,9:34:00 PM,Nabila,46,Jacket,Outerwear,6500,2000,308,Maryland,2.7
1217,12/12/2022,5:36:00 PM,Eziclick,18,Dress,Clothing,1000,4200,209,Maryland,3.3
1218,12/13/2022,11:37:00 PM,Nurjahan's,26,Coat,Outerwear,5200,5500,352,Arizona,3.8
1219,12/13/2022,9:03:00 PM,Ronger Uthan,61,Sandals,Footwear,1800,257,128,Ohio,3.2
1220,12/14/2022,12:52:00 PM,Flourishes,55,T-shirt,Clothing,779,73,34,Minnesota,4.1
1221,12/14/2022,10:12:00 PM,Face Place Shop,41,Jacket,Outerwear,372,61,113,New Hampshire,4.3
1222,12/14/2022,10:41:00 PM,Fashion & Beauty by Tanima,42,Sandals,Footwear,2700,338,66,Louisiana,4
1223,12/14/2022,10:39:00 PM,Ribana,70,Sweater,Clothing,924,127,88,Nevada,3.9
1224,12/14/2022,8:09:00 PM,ABN Destination ,63,Hat,Accessories,631,90,14,New Hampshire,3.3
1225,12/14/2022,7:28:00 PM,Snigdho Jamdani House,60,Shoes,Footwear,358,44,9,Wisconsin,2.6
1226,12/15/2022,5:04:00 PM,Sarafan's Boutique,28,Hoodie,Clothing,512,96,12,Nevada,4.2
1227,12/15/2022,9:22:00 PM,Diamond Museum,60,Hat,Accessories,6200,294,17,South Carolina,3.4
1228,12/15/2022,10:38:00 AM,Best Branded Cosmetics in BD,26,Skirt,Clothing,392,62,34,Florida,4.1
1229,12/16/2022,10:26:00 PM,Jamdani Kothon,42,Shirt,Clothing,545,64,11,Massachusetts,3.9
1230,12/16/2022,3:34:00 PM,Glamours dream,56,Scarf,Accessories,3100,474,31,Georgia,2.8
1231,12/16/2022,9:56:00 PM,Buy Genuine Products,35,Pants,Clothing,4600,163,87,North Dakota,2.6
1232,12/16/2022,8:37:00 PM,VIVA,34,Hat,Accessories,580,99,15,North Dakota,4
1233,12/17/2022,11:18:00 PM,JAHAN,47,Sandals,Footwear,504,136,28,Maryland,4.9
1234,12/17/2022,11:07:00 PM,Hair Fun By Mehjabin Rinty,49,Socks,Clothing,580,99,15,New Mexico,3.2
1235,12/17/2022,10:25:00 PM,BD Fashion Zone,37,Jewelry,Accessories,1200,60,14,Iowa,3.9
1236,12/18/2022,2:49:00 PM,Arisha Fashion House,40,Shirt,Clothing,2900,5200,207,Kansas,2.7
1237,12/19/2022,10:26:00 PM,GLAMOZEN,45,Sneakers,Footwear,937,2400,117,Virginia,3.4
1238,12/20/2022,9:46:00 PM,Kashmiri Beauty By Jinnath,57,Dress,Clothing,2600,2900,137,Alaska,3.5
1239,12/20/2022,2:45:00 PM,Eziclick,35,Shirt,Clothing,563,110,21,Nebraska,2.6
1240,12/20/2022,7:00:00 PM,Just For Her,36,Dress,Clothing,670,119,53,Colorado,4.7
1241,12/21/2022,10:29:00 PM,Carnesia,35,Jewelry,Accessories,898,157,37,Michigan,3.5
1242,12/21/2022,9:49:00 PM,Carnesia,21,Hat,Accessories,3200,1500,46,Massachusetts,3.3
1243,12/21/2022,8:36:00 PM,Pixie La Bella,66,Skirt,Clothing,1500,3500,341,Connecticut,3.9
1244,12/22/2022,10:09:00 PM,Blackbird Boutiques,40,Hoodie,Clothing,4600,997,87,Virginia,4.2
1245,12/22/2022,10:45:00 PM,Eziclick,52,Backpack,Accessories,1100,338,485,Iowa,4.5
1246,12/22/2022,11:13:00 PM,Sarafan's Boutique,46,Belt,Accessories,4500,6600,429,New Jersey,2.9
1247,12/22/2022,7:03:00 PM,Boots Keuze,44,Shoes,Footwear,580,99,,Minnesota,3.8
1248,12/22/2022,9:42:00 PM,Eziclick,52,Handbag,Accessories,504,136,,California,3.1
